element,id,note,operator,railway,source,layer,level,name,ref,description,fixme,video,image,note:maxspeed,railway:preserved,old_name,usage,wikidata,maxheight,wikipedia,name:ja,railway:pzb,detail,electrified,frequency,gauge,maxspeed,passenger_lines,voltage,workrules,railway:etcs,railway:lzb,railway:ballastless,railway:tilting,railway:traffic_mode,service,railway:track_ref,source:maxspeed,tunnel,bridge,railway:radio,highspeed,railway:preferred_direction,bridge:structure,railway:zbs,embankment,maxspeed:backward,maxspeed:forward,railway:ballastless:system,start_date,operator:wikidata,name:en,tracks,railway:gnt,railway:bidirectional,construction:railway:etcs,bridge:name,historic,surface,heritage,heritage:operator,lda:criteria,ref:lda,source:maxspeed:backward,source:maxspeed:forward,cutting,website,maxspeed:source,name:de,wikimedia_commons,covered,designation,abandoned:railway,disused:railway,disused:usage,railway:electricity:ref,bridge:length,railway:main_switch_off,railway:lower_pantograph_section,geometry
way,1135947857,,DB Netz AG,rail,,1,,Berliner Stadtbahn,6109,,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,60,2,15000,DE:EBO,,no,yes,,passenger,,,"Laut Anhang 2 zur Anlage 13.2.1 (Urmeter) zur Leistungs- und Finanzierungsvereinbarung von 2008 ist die Strecke 6109 zwischen km 0,0 und 9,5 in beiden Richtungen mit 60 km/h befahrbar",,viaduct,,,,,,,,,RHEDA-Berlin,1882-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3892141 52.5200368, 13.3888091 52.5200567, 13.3886428 52.5200666)"
way,1137023947,,DB Netz AG,rail,,,,,6144,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,50,1,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,~1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5465264 52.431208, 13.5467574 52.4311257)"
way,1140813852,,DB Netz AG,rail,,1,,,6142,Bahnstrecke Berlin–Görlitz,,,,,,,main,,,,,yes,,contact_line,16.7,1435,100,2,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5728984 52.4129986, 13.5729655 52.4129464)"
way,1140813853,,DB Netz AG,rail,,1,,,6147,Bahnstrecke Berlin–Görlitz,,,,,,,main,,,,,yes,,contact_line,16.7,1435,100,2,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5730244 52.4129765, 13.5730077 52.4129889, 13.5729556 52.4130275)"
way,1140813854,,DB Netz AG,rail,,1,,,6142,Bahnstrecke Berlin–Görlitz,,,,,,,main,,,,,yes,,contact_line,16.7,1435,100,2,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.573075 52.4130032, 13.5730077 52.4130539)"
way,1147547911,,SenUMVK,rail,,,,Anschlußbahn des DTMB,,,,,,,,,,,,,,,,no,,1435,,,,,,,,,,spur,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3733913 52.488603, 13.37358 52.4889224, 13.3737724 52.4891845, 13.3742513 52.4899091, 13.3746099 52.490456)"
way,1156008190,,DB Netz AG,rail,,,,,6060,,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,60,,15000,DE:EBO,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5018129 52.5127208, 13.5018065 52.5127182, 13.501457 52.512576, 13.5011184 52.5124253, 13.4997658 52.5118173)"
way,1156030857,,DB Netz AG,rail,,,,,,,,,,,,,,,,,,yes,track,contact_line,16.7,1435,,,15000,DE:EBO,,,,,,siding,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5016219 52.5127176, 13.5013975 52.5126306, 13.5009976 52.5124651, 13.5007492 52.5123574, 13.5004957 52.5122438, 13.500256 52.5121187)"
way,1156264160,,DB Netz AG,rail,,,,,6139,Bahnstrecke Berlin Ostkreuz – Berlin Lichtenberg,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,60,2,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4895488 52.5066471, 13.4888604 52.5064204, 13.4883114 52.5062321, 13.4882259 52.5062076)"
way,1156264161,,DB Netz AG,rail,,,,,6078,,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,60,,15000,DE:EBO,,,,,,,3,Hl 3b/Hl 12b für Fahrstraße von Signal G nach Lichtenberg Signal M3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4949777 52.5088228, 13.4966721 52.5097466, 13.49689 52.5098626, 13.4979904 52.5104627)"
way,1156264162,,DB Netz AG,rail,,,,,6140,Bahnstrecke Berlin Frankfurter Allee–Berlin-Rummelsburg,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,50,2,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4773327 52.5077643, 13.4773398 52.5077584, 13.4774552 52.5076636, 13.4775588 52.5075856, 13.4776611 52.5075134, 13.4778449 52.5073929, 13.4779516 52.5073283, 13.4780872 52.5072529, 13.4782239 52.5071795, 13.4782674 52.5071577)"
way,1157487730,,DB Netz AG,rail,,,,,,,,,,,,,,,,,,yes,,contact_line,16.7,1435,40,,15000,DE:EBO,,,,,,yard,,"Zs 3 ""4"" am Signal 23 P338",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.1880519 52.4250019, 13.1879334 52.4249422, 13.1878471 52.424894, 13.1877029 52.4248065, 13.1875933 52.4247411, 13.1874917 52.4246866)"
way,1157777862,,DB InfraGO AG,rail,,,,,,,,,,,,,,,,,,yes,,contact_line,16.7,1435,,,15000,,,,,,,crossover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5396464 52.509646, 13.5397037 52.5088441)"
way,1158221688,,DB Netz AG,rail,,1,,,6184,,,,,,,,branch,,,,,yes,,no,,1435,80,,,DE:EBO,,,,,,,,,,yes,gsm-r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.1926276 52.4290216, 13.1926499 52.4290911)"
way,1158221689,,DB Netz AG,rail,,,,,6184,,,,,,,,branch,,,,,yes,,no,,1435,80,,,DE:EBO,,,,,,,,,,,gsm-r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.1924332 52.4284486, 13.192504 52.4286339, 13.1925672 52.4288289, 13.1925914 52.4289062, 13.1926276 52.4290216)"
way,1158221690,,DB Netz AG,rail,,1,,,6118,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,90,2,15000,DE:EBO,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.1925547 52.4290563, 13.1925773 52.4291262)"
way,1158221691,,DB Netz AG,rail,,,,,6118,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,90,2,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.1925773 52.4291262, 13.1927729 52.4297777)"
way,1158221692,,DB Netz AG,rail,,1,,,6118,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,90,2,15000,DE:EBO,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.1924994 52.4291668, 13.1924814 52.4290905)"
way,1158221693,,DB Netz AG,rail,,,,,6118,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,90,2,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.192693 52.4297858, 13.1924994 52.4291668)"
way,1158221699,,DB Netz AG,rail,,1,,,6118,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,90,2,15000,DE:EBO,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.1910461 52.4267488, 13.1911346 52.4268258, 13.1912204 52.4269046, 13.1913064 52.4269841, 13.1913867 52.4270639, 13.1914422 52.4271189)"
way,1158221700,,DB Netz AG,rail,,,,,6118,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,90,2,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.1893714 52.4256902, 13.1897363 52.425875, 13.1898356 52.4259302, 13.1901362 52.4261032, 13.1902078 52.4261458, 13.1903266 52.42622, 13.1904412 52.4262954, 13.1906551 52.4264433, 13.190678 52.4264592, 13.1907906 52.4265454, 13.1909231 52.4266493, 13.1910461 52.4267488)"
way,1158221701,,DB Netz AG,rail,,1,,,6118,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,90,2,15000,DE:EBO,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.1914256 52.4271902, 13.1913201 52.4270834, 13.1912147 52.4269793, 13.1910879 52.426865, 13.1910245 52.4268066)"
way,1158221703,,DB Netz AG,rail,,,,,6118,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,90,2,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.1910245 52.4268066, 13.1909762 52.4267666, 13.1908629 52.4266738, 13.1906235 52.4264907, 13.1904261 52.4263505, 13.1900881 52.4261361, 13.1897873 52.4259661, 13.1894737 52.4257977, 13.1893257 52.4257252)"
way,1158221705,,DB Netz AG,rail,,1,,,6184,,,,,,,,branch,,,,,yes,,contact_line,16.7,1435,80,,15000,DE:EBO,,,,,,,,,,yes,gsm-r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.1910719 52.4266837, 13.1911739 52.4267698, 13.1912729 52.4268585, 13.1913715 52.4269475, 13.1914479 52.4270221, 13.1914638 52.4270376)"
way,1158221706,,DB Netz AG,rail,,,,,6184,,,,,,,,branch,,,,,yes,,contact_line,16.7,1435,80,,15000,DE:EBO,,,,,,,,,,,gsm-r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.1914638 52.4270376, 13.1916035 52.4271816, 13.1917262 52.4273198, 13.1918073 52.427413, 13.1918869 52.4275138, 13.1919924 52.4276547, 13.1921004 52.4278139, 13.1922271 52.4280237, 13.1923415 52.4282403, 13.1924332 52.4284486)"
way,1158278447,,,rail,,,,,,,,,,,,,,,,,,,,contact_line,16.7,1435,,,15000,,,,,,,crossover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.6092992 52.4576167, 13.6097683 52.457593, 13.6101921 52.4575638, 13.6105288 52.4575501)"
way,1159405021,,DB Netz AG,rail,,,,,6140,Bahnstrecke Berlin Frankfurter Allee–Berlin-Rummelsburg,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,,,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4831304 52.502949, 13.4833075 52.5025355)"
way,1159405022,,DB Netz AG,rail,,,,,6140,Bahnstrecke Berlin Frankfurter Allee–Berlin-Rummelsburg,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,,,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4833714 52.5025445, 13.483202 52.5029598)"
way,1163081911,,DB Netz AG,rail,,,,Ostbahn,6078,,,,,,,Preußische Ostbahn,main,,,,,yes,track,no,,1435,100,1,,DE:EBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5830974 52.512189, 13.5832282 52.5121857, 13.584117 52.512163, 13.5852361 52.5121389, 13.5874285 52.5120903, 13.5896279 52.5120422, 13.5918291 52.511982, 13.5945722 52.5118761, 13.5970678 52.5117755)"
way,1163836502,,,rail,,,,,,,,,,,,,industrial,,,,,,,no,,1435,,,,,,,,,,spur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3531231 52.5891809, 13.3531657 52.5892088, 13.3532247 52.589247, 13.3533239 52.5893105, 13.353446 52.5893757, 13.3535372 52.5894181, 13.3535581 52.5894264, 13.3537316 52.5894955, 13.3540133 52.5895753, 13.3541983 52.5896193, 13.354365 52.5896556, 13.3544405 52.5896721)"
way,1163836503,,,rail,,,,,,,,,,,,,industrial,,,,,,,no,,1435,,,,,,,,,,spur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3530518 52.5892188, 13.3530919 52.589247, 13.3531375 52.5892804, 13.3532703 52.5893521, 13.3533722 52.5894034, 13.3534943 52.5894572, 13.3535089 52.5894624, 13.3536136 52.5894995, 13.3538201 52.5895623, 13.3540173 52.5896071, 13.3541501 52.5896291, 13.3543023 52.5896516, 13.3544405 52.5896721, 13.3547909 52.5897086)"
way,1163836504,,,rail,,,,,,,,,,,,,industrial,,,,,,,no,,1435,,,,,,,,,,spur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3529866 52.5892559, 13.3530262 52.589281, 13.3530892 52.5893203, 13.3532126 52.5893969, 13.3534446 52.5895003, 13.353453 52.5895033, 13.3535734 52.5895468, 13.3538805 52.5896234, 13.3539603 52.5896387, 13.3540454 52.5896551, 13.3542312 52.5896737, 13.3543715 52.5896875)"
way,1171658312,,,rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.06,,,,"LINESTRING (13.5265826 52.4855439, 13.526467 52.4853066)"
way,1189221030,,DB Netz AG,rail,,1,,,6142,Bahnstrecke Berlin–Görlitz,,,,,,,main,,,,,yes,,contact_line,16.7,1435,100,2,15000,DE:EBO,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5727105 52.4131369, 13.5728984 52.4129986)"
way,1192780355,,,rail,,,,,,,,,,,,,industrial,,,,,,,no,,1435,,,,,,,,,,spur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4959466 52.4907966, 13.4960034 52.4907365, 13.4960553 52.4906761, 13.4961626 52.4905406, 13.4962158 52.4904777, 13.4962808 52.4904069, 13.4963404 52.4903443, 13.4965959 52.4901008, 13.4966916 52.4900095)"
way,1193849205,,DB Netz AG,rail,,,,Verbindungsbahn Baumschulenweg–Neukölln,6045,Bln Neukölln - Baumschulenweg,,,,,,,main,,,,,yes,,no,,1435,,,,,,,,,,,,,,,,,,,,,60,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4487048 52.4700949, 13.4483492 52.4700587, 13.4479915 52.4700161, 13.4476324 52.4699662)"
way,1193849206,,DB Netz AG,rail,,,,,6170,,,,,,,,main,,,,,yes,track,no,,1435,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4437395 52.4693794, 13.4439911 52.4694173, 13.4441613 52.4694429)"
way,1193849207,,,rail,,,,,,,,,,,,,,,,,,yes,,no,,1435,,,,,,,,,,siding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4437638 52.4693408, 13.4441875 52.4694063)"
way,1193849208,,,rail,,,,,,,,,,,,,,,,,,yes,,no,,1435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4419451 52.4691502, 13.4441459 52.4694838)"
way,1193849209,,DB Netz AG,rail,,,,,6170,,,,,,,,main,,,,,yes,track,no,,1435,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4419516 52.4691106, 13.4437395 52.4693794)"
way,1193849210,,,rail,,,,,,,,,,,,,,,,,,yes,,no,,1435,,,,,,,,,,siding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4427187 52.4691846, 13.4437638 52.4693408)"
way,1193849211,,,rail,,,,,,,,,,,,,,,,,,yes,,no,,1435,,,,,,,,,,siding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4420472 52.4690408, 13.441965 52.469029)"
way,1196812436,,DB Netz AG,rail,,,,,6139,Bahnstrecke Berlin Ostkreuz – Berlin Lichtenberg,,,,,,,main,,,,,yes,track,contact_line,16.7,1435,60,2,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4896737 52.5066882, 13.4895488 52.5066471)"
way,1196812437,,DB Netz AG,rail,,,,,6072,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,,,15000,DE:EBO,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.496918 52.5102376, 13.4975829 52.510608, 13.4979445 52.5108118, 13.4981716 52.510941, 13.4986444 52.5112078)"
way,1200028065,,DB InfraGO AG,rail,,,,,,,,,,,,,,,,,,,,no,,1435,,,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5109604 52.4868139, 13.5104477 52.4868725, 13.5103329 52.486885, 13.5102013 52.4868971, 13.5100685 52.4869066, 13.5099287 52.4869102, 13.5097802 52.4869103, 13.509628 52.4869073, 13.5088208 52.4868759, 13.5087138 52.4868721)"
way,1200030311,,DB InfraGO AG,rail,,,,,,,,,,,,,,,,,,,,no,,1435,,,,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5111027 52.4866254, 13.5106522 52.4866896, 13.5105591 52.4867014, 13.510467 52.4867107, 13.5103602 52.4867181, 13.5102427 52.4867237, 13.51014 52.4867264, 13.5100032 52.4867251, 13.5098874 52.4867227, 13.5095292 52.4867091, 13.5089764 52.4866898)"
way,1200030312,,,rail,,,,,,,,,,,,,,,,,,,,contact_line,16.7,1435,,,15000,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5106082 52.4871265, 13.511271 52.486894)"
way,1200584210,,,rail,,,,,,,,,,,,,,,,,,,,contact_line,16.7,1435,,,15000,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5095063 52.4871259, 13.5094021 52.4871309, 13.509288 52.4871386, 13.5091771 52.4871486, 13.5088164 52.4871836, 13.5086404 52.4872038, 13.5084773 52.4872292, 13.5083493 52.4872526, 13.5082056 52.4872844, 13.5080673 52.4873207, 13.5079187 52.4873665, 13.5077801 52.4874144, 13.5076406 52.4874682, 13.5074943 52.487532)"
way,1200584211,,,rail,,,,,,,,,,,,,,,,,,,,contact_line,16.7,1435,,,15000,,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.5074131 52.4874636, 13.507501 52.4874258, 13.507582 52.4873941, 13.5076728 52.4873624, 13.5077653 52.4873322, 13.5078944 52.4872938, 13.5080164 52.4872625, 13.5081378 52.4872345, 13.5082602 52.4872106, 13.5083732 52.4871911, 13.5084804 52.4871763, 13.508575 52.4871659, 13.5086819 52.4871563, 13.5087916 52.4871488, 13.5089005 52.487144)"
way,1200584212,,,rail,,,,,,,,,,,,,,,,,,,,contact_line,16.7,1435,,,15000,,,,,,,siding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.509402 52.4877256, 13.5095493 52.4876947, 13.5096524 52.4876701, 13.5097534 52.4876435, 13.5098517 52.4876147, 13.509947 52.4875832, 13.5100402 52.4875504, 13.5101362 52.4875135, 13.511499 52.4869484, 13.5116882 52.4868717, 13.5131623 52.4862843, 13.5133428 52.4862091, 13.5135206 52.4861311, 13.5140636 52.4858918, 13.5147322 52.4855973)"
way,1200860661,,DB Netz AG,rail,,,1,,6088,,,,,,,,main,,,,,yes,,contact_line,16.7,1435,40,2,15000,DE:EBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3974931 52.5586462, 13.3974022 52.5590076)"
way,1201170982,,DB Netz AG,rail,,,,,,,,,,,,,,,,,,yes,track,contact_line,16.7,1435,,,15000,DE:EBO,,,,,,yard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4992486 52.5116363, 13.4987186 52.5114467, 13.4983386 52.5113013)"
way,1201170983,,DB Netz AG,rail,,,,,,,,,,,,,,,,,,yes,track,contact_line,16.7,1435,,,15000,DE:EBO,,,,,,siding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4992563 52.5115879, 13.4984361 52.5112759)"
way,1201170984,,DB Netz AG,rail,,,,,,,,,,,,,,,,,,,,contact_line,16.7,1435,,,15000,DE:EBO,,,,,,siding,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4968092 52.510689, 13.4961082 52.5103726, 13.4893233 52.5073489, 13.4892673 52.5073239)"
way,1201170985,,DB Netz AG,rail,,,,,,,,,,,,,,,,,,,,contact_line,16.7,1435,,,15000,DE:EBO,,,,,,siding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4893927 52.5073269, 13.4888559 52.5070856, 13.4888307 52.5070743)"
way,1201815791,,DB Netz AG,rail,,,,,,,,,,,,,,,,,,yes,,contact_line,16.7,1435,,,15000,DE:EBO,,,,,,siding,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.495509 52.5099628, 13.4956864 52.5100644, 13.4959251 52.510194, 13.4963704 52.5104551, 13.4965595 52.5105597, 13.4968092 52.510689)"
way,1201815792,,DB Netz AG,rail,,,,,,,,,,,,,,,,,,,,contact_line,16.7,1435,,,15000,DE:EBO,,,,,,siding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4876631 52.5062714, 13.4878297 52.5063705, 13.4880732 52.5065359)"
way,1201815793,,DB Netz AG,rail,,,,,,,,,,,,,,,,,,yes,,contact_line,16.7,1435,40,,15000,DE:EBO,,,,,,siding,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4883943 52.5066693, 13.4880889 52.5065017, 13.4876631 52.5062714)"
way,1206966583,Teilinbetriebnahme als Strecke 6172 für Güterverkehr zum Tanklager Mariendorf ohne Oberleitung,DB Netz AG,rail,,1,,Dresdner Bahn,6172,,,,,,,,main,,,,,yes,track,no,,1435,,,,DE:EBO,no,,,,freight,,,,,yes,gsm-r,,,arch,,,,,,2024-08,,,,,,2,,,,,,,,,,,,,,,,,,,,,67,,,"LINESTRING (13.363105 52.4441724, 13.3627013 52.4449129)"
way,1232209275,,DB Netz AG,rail,,,,,,,,,,,,,,,,,,yes,,contact_line,16.7,1435,60,,15000,DE:EBO,,,,,passenger,crossover,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4261831 52.5120689, 13.4267098 52.5120299, 13.4269412 52.5120083, 13.42719 52.5119822, 13.4274226 52.5119582)"
way,1232219206,,DB Netz AG,rail,,1,1,,,,,,,,,,,,,,,yes,track,contact_line,16.7,1435,40,,15000,DE:EBO,,no,,,passenger,siding,,,,yes,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4308504 52.5116208, 13.4305536 52.5116502)"
way,1232219207,,DB Netz AG,rail,,1,1,,,,,,,,,,,,,,,yes,,contact_line,16.7,1435,60,,15000,DE:EBO,,,,,passenger,siding,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.4310399 52.5116025, 13.4308504 52.5116208)"
way,1239255971,"Gemeinschaftsstrecke / Mischverkehrsstrecke! S-Bahn-Verkehr und Güterverkehr technisch möglich. Nicht mit ""railway:light_rail"" taggen.",DB Netz AG,rail,,1,1,Kremmener Bahn,6183,,,,,,,,main,,,,,yes,track,rail,0,1435,80,,750,DE:EBO,,,,,,,2,"Lf 7 ""8"" bei km 7,3 und 10,4",,,,,both,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3299898 52.5780679, 13.329858 52.5780642, 13.3295469 52.5780554, 13.3291599 52.5780444, 13.3283253 52.5780204, 13.3283039 52.5780197)"
way,1239255972,"Gemeinschaftsstrecke / Mischverkehrsstrecke! S-Bahn-Verkehr und Güterverkehr technisch möglich. Nicht mit ""railway:light_rail"" taggen.",DB Netz AG,rail,,1,1,Kremmener Bahn,6183,,,,,,,,main,,,,,yes,track,rail,0,1435,80,,750,DE:EBO,,,,,,,,"Lf 7 ""8"" bei km 7,3 und 10,4",,,,,both,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3327877 52.5781517, 13.3326353 52.5781493, 13.3325638 52.5781482, 13.3313648 52.5781108, 13.3304011 52.5780807, 13.3299898 52.5780679)"
way,1239255973,"Gemeinschaftsstrecke / Mischverkehrsstrecke! S-Bahn-Verkehr und Güterverkehr technisch möglich. Nicht mit ""railway:light_rail"" taggen.",DB Netz AG,rail,,1,1,Kremmener Bahn,6183,,,,,,,,main,,,,,yes,track,rail,0,1435,80,,750,DE:EBO,,,,,,,2,"Lf 7 ""8"" bei km 7,3 und 10,4",,,,,both,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (13.3180858 52.5777135, 13.3179846 52.5777106, 13.3174294 52.5776944, 13.3165114 52.5776678, 13.3163293 52.5776634, 13.3162877 52.5776622, 13.3156553 52.5776459)"
way,1240746643,,,rail,,,,Goerzbahn,,,,,,,,,industrial,Q184510,,de:Zehlendorfer Eisenbahn,,,,no,,1435,10,,,,,,,,,spur,,,,,,no,,,,,,,,1905,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,"LINESTRING (13.2804844 52.4354812, 13.2804762 52.4360791, 13.2804685 52.4369706, 13.2804618 52.4372411, 13.2805148 52.4375803, 13.2805752 52.437786, 13.2806573 52.4379852, 13.2807735 52.4381869, 13.2808168 52.4382498, 13.2808602 52.4383083, 13.2811013 52.4385323, 13.2812593 52.4386467, 13.2814526 52.4387486, 13.2816731 52.4388463, 13.2819839 52.4389718, 13.2823149 52.4390917, 13.2829284 52.439316, 13.2836063 52.439557)"
